ALC_ASIA_MOV,Asianet_Movies,CISCO
ALC_ASIA_NEWS,Asianet_News,CISCO
ALC_ASIA_PLUS,Asianet_Plus,CISCO
ALC_ASIA_SUVR,Asianet_Suvarna,CISCO
ALC_ASIA_TELE,NA1,CISCO
ALC_ASTH,Aastha,CISCO
ALC_ASTH_BHAJ,Aastha_Bhajan,CISCO
ALC_AUS_NET,Australia_Network,CISCO
ALC_AV_WINTV,AV_WIN_TV,CISCO
ALC_AXN,AXN_India,CISCO
ALC_B4U_MOV,B4U_Movies,CISCO
ALC_B4U_MUS,B4U_Music,CISCO
ALC_BABY,Baby_TV,CISCO
ALC_BALLE,Balle_Balle,CISCO
ALC_BBC,BBC_World,CISCO
ALC_BHK_SAG,NA1,CISCO
ALC_BIG_MAG,BIG_Magic,CISCO
ALC_BM_BIH_JHAR,Big_Magic_Bihar,CISCO
ALC_BIG_THR,NA1,CISCO
ALC_BLK_WHT,NA1,CISCO
ALC_BLOOM,Bloomberg_TV,CISCO
ALC_BOOM,Boomerang,CISCO
ALC_CNN,CNN_News,CISCO
ALC_CAMP,NA1,CISCO
ALC_CARE,Care_World,CISCO
ALC_CAR_NET,Cartoon_Network,CISCO
ALC_CBEES,Cbeebies,CISCO
ALC_CBS_LOV,BIG_CBS_Love,CISCO
ALC_CBS_PRIM,BIG_CBS_Prime,CISCO
ALC_CBS_SPAR,BIG_CBS_Spark,CISCO
ALC_CHAN_NEWS,Channel_NewsAsia,CISCO
ALC_CHAN_ONE,Channel_One,CISCO
ALC_CHAN_V,Channel_V,CISCO
ALC_CHIN_TV,NA1,CISCO
ALC_CHU_TV,NA1,CISCO
ALC_CINE_TV,Cinema_TV,CISCO
ALC_CITY_FIR,Kilometer_0,CISCO
ALC_CLUB_TV,NA1,CISCO
ALC_CNBC_AWZ,CNBC_Awaaz,CISCO
ALC_CNBC_TV18,CNBC_TV18,CISCO
ALC_CNN_IBN,CNN_IBN,CISCO
ALC_COLOR,Colors,CISCO
ALC_COM_CEN,Comedy_Central,CISCO
ALC_CVC,NA1,CISCO
ALC_DABANG,Dabang,CISCO
ALC_DANGAL,Dangal,CISCO
ALC_DARS24,Darshan_24,CISCO
ALC_DAY,Daystar,CISCO
ALC_DD_BANG,DD_Bangla,CISCO
ALC_DD_BHAR,DD_Bharti,CISCO
ALC_DD_BIH,NA1,CISCO
ALC_DD_CHAN,DD_Chandana,CISCO
ALC_DD_GUJ,DD_Gujarati,CISCO
ALC_DD_GYAN,DD_Gyandarshan,CISCO
ALC_DD_GYAN2,DD_Gyandarshan_2,CISCO
ALC_DD_HIM,DD_Himachal,CISCO
ALC_DD_HIS,DD_Hissar,CISCO
ALC_DD_IND,DD_India,CISCO
ALC_DD_KASH,DD_Kashir,CISCO
ALC_DD_LOK_SAB,DD_Lok_Sabha,CISCO
ALC_DD_MAL,DD_Malayalam,CISCO
ALC_DD_MP,DD_MP,CISCO
ALC_DD_NAT,DD_National,CISCO
ALC_DD_NEWS,DD_News,CISCO
ALC_DD_NE,DD_North_East,CISCO
ALC_DD_ORY,DD_Oriya,CISCO
ALC_DD_PODI,DD_Podhigai,CISCO
ALC_DD_PUN,DD_Punjabi,CISCO
ALC_DD_RAJ,DD_Rajasthan,CISCO
ALC_DD_RAJY_SAB,DD_Rajya_Sabha,CISCO
ALC_DD_RAN,DD_Ranchi,CISCO
ALC_DD_SAHA,DD_Sahayadri,CISCO
ALC_DD_SAPT,DD_Saptagiri,CISCO
ALC_DD_SPOR,DD_Sports,CISCO
ALC_DD_UP,DD_UP,CISCO
ALC_DD_URD,DD_Urdu,CISCO
ALC_DEL_AAJ,Delhi_Aaj_Tak,CISCO
ALC_DHOOM,NA1,CISCO
ALC_DISC,Discovery_Channel,CISCO
ALC_DISC_KID,Discovery_Kids,CISCO
ALC_DISC_SC,Discovery_Science,CISCO
ALC_DIS_TAM,Discovery_Tamil,CISCO
ALC_DISC_TUR,Discovery_Turbo,CISCO
ALC_DISHA,Disha_Channel,CISCO
ALC_DISN,Disney_Channel,CISCO
ALC_DISN_JR,Disney_Junior,CISCO
ALC_DISN_XD,Disney_XD,CISCO
ALC_DIVY,Divya,CISCO
ALC_DW,DW,CISCO
ALC_DW1,NA1,CISCO
ALC_DW2,NA1,CISCO
ALC_DW M,NA1,CISCO
ALC_E24,E24,CISCO
ALC_ENT10,Enter10,CISCO
ALC_ET_NOW,ET_Now,CISCO
ALC_ETC_MUS,ETC_Music,CISCO
ALC_ETC_PUN,ETC_Punjabi,CISCO
ALC_ETV_2,ETV_2,CISCO
ALC_ETV_BANG,ETV_Bangla,CISCO
ALC_ETV_BIH,ETV_Bihar,CISCO
ALC_ETV_GUJ,ETV_Gujarati,CISCO
ALC_ETV_KAN,ETV_Kannada,CISCO
ALC_ETV_MAR,ETV_Marathi,CISCO
ALC_ETV_MP,ETV_MP,CISCO
ALC_ETV_ORI,ETV_Oriya,CISCO
ALC_ETV_RAJ,ETV_Rajasthan,CISCO
ALC_ETV_TEL,ETV_Telugu,CISCO
ALC_ETV_UP,ETV_UP,CISCO
ALC_ETV_URD,ETV_Urdu,CISCO
ALC_EXPL,Explore,CISCO
ALC_FASH,Fashion_TV,CISCO
ALC_FIRAN,Firangi,CISCO
ALC_FOOD,Food_Food,CISCO
ALC_FOX_ACT,FOX_Action_Movies,CISCO
